,store_id,order_id,product_id,price,profit,delivery_distance,planned_prep_time,region_id,order_price,items_count,prepared_on_time
1576,5014.0,20559781.0,1.0,98.96000000000001,36.1425,11726.0,15.0,683.0,146.65,3.0,1.0
1577,5014.0,20559781.0,70.0,21.16,36.1425,11726.0,15.0,683.0,146.65,3.0,1.0
1578,5014.0,20559781.0,33.0,8.27,36.1425,11726.0,15.0,683.0,146.65,3.0,1.0
1579,10039.0,20559779.0,59.0,10.65,25.912000000000003,5964.0,10.0,695.0,97.95,2.0,1.0
1580,10039.0,20559779.0,30.0,87.3,25.912000000000003,5964.0,10.0,695.0,97.95,2.0,1.0
1581,4548.0,20559777.0,44.0,98.96000000000001,6.478000000000001,5226.0,15.0,707.0,141.28,1.0,1.0
1582,9419.0,20559769.0,53.0,12.05,6.051400000000001,4332.0,25.0,707.0,26.23,2.0,1.0
1583,9419.0,20559769.0,35.0,14.18,6.051400000000001,4332.0,25.0,707.0,26.23,2.0,1.0
1584,8179.0,20559765.0,13.0,42.99,5.1192,3185.0,25.0,683.0,42.99,1.0,1.0
1585,10935.0,20559759.0,62.0,14.02,1.4220000000000002,5910.0,15.0,707.0,14.02,1.0,1.0
1586,8715.0,20559757.0,15.0,31.31,22.12,4015.0,30.0,683.0,74.3,2.0,1.0
1587,8715.0,20559757.0,13.0,42.99,22.12,4015.0,30.0,683.0,74.3,2.0,1.0
1588,7149.0,20559755.0,35.0,14.18,5.135,4786.0,15.0,693.0,14.18,1.0,1.0
1589,6203.0,20559753.0,22.0,38.61,17.696,366.0,20.0,687.0,38.61,1.0,1.0
1590,10887.0,20559749.0,53.0,12.05,19.92168973016851,1974.0,20.0,695.0,12.05,1.0,1.0
1591,9585.0,20559747.0,45.0,12.07,35.392,4077.0,20.0,683.0,33.54,2.0,1.0
1592,9585.0,20559747.0,57.0,21.47,35.392,4077.0,20.0,683.0,33.54,2.0,1.0
1593,4645.0,20559745.0,56.0,30.83,5.595183080712559,2239.0,15.0,703.0,30.83,1.0,0.0
1594,6763.0,20559743.0,20.0,8.55,21.33,3107.0,20.0,683.0,11.32,2.0,1.0
1595,6763.0,20559743.0,34.0,2.77,21.33,3107.0,20.0,683.0,11.32,2.0,1.0
1596,3503.0,20559739.0,15.0,31.31,24.648000000000003,4581.0,25.0,683.0,118.1,7.0,1.0
1597,3503.0,20559739.0,35.0,14.18,24.648000000000003,4581.0,25.0,683.0,118.1,7.0,1.0
1598,3503.0,20559739.0,6.0,7.56,24.648000000000003,4581.0,25.0,683.0,118.1,7.0,1.0
1599,3503.0,20559739.0,58.0,27.18,24.648000000000003,4581.0,25.0,683.0,118.1,7.0,1.0
1600,3503.0,20559739.0,61.0,10.25,24.648000000000003,4581.0,25.0,683.0,118.1,7.0,1.0
1601,3503.0,20559739.0,35.0,14.18,24.648000000000003,4581.0,25.0,683.0,118.1,7.0,1.0
1602,3503.0,20559739.0,66.0,13.44,24.648000000000003,4581.0,25.0,683.0,118.1,7.0,1.0
1603,7677.0,20559737.0,4.0,98.96000000000001,9.574175367502903,7078.0,15.0,707.0,188.84,1.0,1.0
1604,3766.0,20559735.0,34.0,2.77,42.66,1725.0,20.0,683.0,23.93,2.0,1.0
1605,3766.0,20559735.0,70.0,21.16,42.66,1725.0,20.0,683.0,23.93,2.0,1.0
1606,8715.0,20559733.0,59.0,10.65,30.968000000000004,3387.0,25.0,683.0,53.64,2.0,1.0
1607,8715.0,20559733.0,13.0,42.99,30.968000000000004,3387.0,25.0,683.0,53.64,2.0,1.0
1608,8763.0,20559729.0,15.0,31.31,131.456,1709.0,20.0,707.0,222.49,4.0,1.0
1609,8763.0,20559729.0,29.0,93.02,131.456,1709.0,20.0,707.0,222.49,4.0,1.0
1610,8763.0,20559729.0,15.0,31.31,131.456,1709.0,20.0,707.0,222.49,4.0,1.0
1611,8763.0,20559729.0,38.0,66.85,131.456,1709.0,20.0,707.0,222.49,4.0,1.0
1612,4360.0,20559725.0,42.0,4.85,21.488,2829.0,30.0,707.0,66.94,3.0,1.0
1613,4360.0,20559725.0,22.0,38.61,21.488,2829.0,30.0,707.0,66.94,3.0,1.0
1614,4360.0,20559725.0,36.0,23.48,21.488,2829.0,30.0,707.0,66.94,3.0,1.0
1615,3979.0,20559719.0,70.0,21.16,84.24560000000002,4457.0,25.0,695.0,71.41,4.0,1.0
1616,3979.0,20559719.0,55.0,19.53,84.24560000000002,4457.0,25.0,695.0,71.41,4.0,1.0
1617,3979.0,20559719.0,24.0,9.56,84.24560000000002,4457.0,25.0,695.0,71.41,4.0,1.0
1618,3979.0,20559719.0,70.0,21.16,84.24560000000002,4457.0,25.0,695.0,71.41,4.0,1.0
1619,4490.0,20559713.0,56.0,30.83,15.484000000000002,2382.0,15.0,707.0,41.08,2.0,1.0
1620,4490.0,20559713.0,61.0,10.25,15.484000000000002,2382.0,15.0,707.0,41.08,2.0,1.0
1621,3686.0,20559705.0,29.0,93.02,25.438,626.0,25.0,683.0,188.94,3.0,0.0
1622,3686.0,20559705.0,37.0,68.74,25.438,626.0,25.0,683.0,188.94,3.0,0.0
1623,3686.0,20559705.0,58.0,27.18,25.438,626.0,25.0,683.0,188.94,3.0,0.0
1624,8129.0,20559703.0,50.0,16.24,33.780812917821095,5953.0,30.0,707.0,83.08999999999999,2.0,1.0
1625,8129.0,20559703.0,38.0,66.85,33.73501795418724,5953.0,30.0,707.0,83.08999999999999,2.0,1.0
1626,3342.0,20559701.0,55.0,19.53,13.43,2038.0,30.0,683.0,33.71,2.0,1.0
1627,3342.0,20559701.0,35.0,14.18,13.43,2038.0,30.0,683.0,33.71,2.0,1.0
1628,7173.0,20559699.0,69.0,8.11,21.725,4551.0,20.0,683.0,8.11,1.0,0.0
1629,5626.0,20559693.0,57.0,21.47,76.8512,7369.0,20.0,683.0,70.67,3.0,0.0
1630,5626.0,20559693.0,71.0,41.64,76.8512,7369.0,20.0,683.0,70.67,3.0,0.0
1631,5626.0,20559693.0,6.0,7.56,76.8512,7369.0,20.0,683.0,70.67,3.0,0.0
1632,3610.0,20559691.0,41.0,7.04,63.83200000000001,5977.0,20.0,689.0,329.28,4.0,0.0
1633,3610.0,20559691.0,1.0,98.96000000000001,63.83200000000001,5977.0,20.0,689.0,329.28,4.0,0.0
1634,3610.0,20559691.0,25.0,98.96000000000001,63.83200000000001,5977.0,20.0,689.0,329.28,4.0,0.0
1635,3610.0,20559691.0,59.0,10.65,63.83200000000001,5977.0,20.0,689.0,329.28,4.0,0.0
1636,3503.0,20559687.0,24.0,9.56,17.696,1975.0,25.0,683.0,19.12,2.0,1.0
1637,3503.0,20559687.0,24.0,9.56,17.696,1975.0,25.0,683.0,19.12,2.0,1.0
1638,6851.0,20559681.0,23.0,47.68,24.964,1100.0,25.0,683.0,51.25,2.0,1.0
1639,6851.0,20559681.0,64.0,3.57,24.964,1100.0,25.0,683.0,51.25,2.0,1.0
1640,3739.0,20559673.0,65.0,23.98,56.0584,5093.0,30.0,695.0,64.77,4.0,1.0
1641,3739.0,20559673.0,62.0,14.02,56.0584,5093.0,30.0,695.0,64.77,4.0,1.0
1642,3739.0,20559673.0,27.0,21.03,56.0584,5093.0,30.0,695.0,64.77,4.0,1.0
1643,3739.0,20559673.0,47.0,5.74,56.0584,5093.0,30.0,695.0,64.77,4.0,1.0
1644,8717.0,20559671.0,6.0,7.56,26.465,549.0,20.0,683.0,53.21,3.0,1.0
1645,8717.0,20559671.0,22.0,38.61,26.465,549.0,20.0,683.0,53.21,3.0,1.0
1646,8717.0,20559671.0,41.0,7.04,26.465,549.0,20.0,683.0,53.21,3.0,1.0
1647,9779.0,20559669.0,57.0,21.47,60.04,15008.0,20.0,683.0,21.47,1.0,1.0
1648,11407.0,20559665.0,24.0,9.56,52.45600000000001,8237.0,15.0,683.0,23.740000000000002,2.0,1.0
1649,11407.0,20559665.0,35.0,14.18,52.45600000000001,8237.0,15.0,683.0,23.740000000000002,2.0,1.0
1650,7401.0,20559663.0,64.0,3.57,26.702,2452.0,30.0,683.0,45.79,3.0,1.0
1651,7401.0,20559663.0,16.0,28.04,26.702,2452.0,30.0,683.0,45.79,3.0,1.0
1652,7401.0,20559663.0,35.0,14.18,26.702,2452.0,30.0,683.0,45.79,3.0,1.0
1653,3058.0,20559659.0,42.0,4.85,52.14,7022.0,25.0,683.0,36.76,2.0,0.0
1654,3058.0,20559659.0,68.0,31.91,52.14,7022.0,25.0,683.0,36.76,2.0,0.0
1655,3496.0,20559655.0,62.0,14.02,56.88,3301.0,30.0,683.0,14.02,1.0,1.0
1656,5719.0,20559653.0,8.0,17.26,97.96,877.0,35.0,683.0,165.38,3.0,1.0
1657,5719.0,20559653.0,9.0,18.12,97.96,877.0,35.0,683.0,165.38,3.0,1.0
1658,5719.0,20559653.0,5.0,98.96000000000001,97.96,877.0,35.0,683.0,165.38,3.0,1.0
1659,7495.0,20559649.0,43.0,3.65,21.440600000000003,4153.0,20.0,707.0,20.91,2.0,1.0
1660,7495.0,20559649.0,8.0,17.26,21.440600000000003,4153.0,20.0,707.0,20.91,2.0,1.0
1661,9115.0,20559643.0,27.0,21.03,59.645,5002.0,20.0,683.0,36.79,3.0,1.0
1662,9115.0,20559643.0,51.0,8.2,59.645,5002.0,20.0,683.0,36.79,3.0,1.0
1663,9115.0,20559643.0,6.0,7.56,59.645,5002.0,20.0,683.0,36.79,3.0,1.0
1664,3739.0,20559631.0,29.0,93.02,10.586,2962.0,25.0,695.0,93.02,1.0,1.0
1665,5014.0,20559625.0,68.0,31.91,51.19200000000001,2904.0,15.0,683.0,80.28,4.0,0.0
1666,5014.0,20559625.0,22.0,38.61,51.19200000000001,2904.0,15.0,683.0,80.28,4.0,0.0
1667,5014.0,20559625.0,21.0,1.56,51.19200000000001,2904.0,15.0,683.0,80.28,4.0,0.0
1668,5014.0,20559625.0,51.0,8.2,51.19200000000001,2904.0,15.0,683.0,80.28,4.0,0.0
1669,8201.0,20559615.0,52.0,29.57,24.49,8038.0,25.0,695.0,64.2,3.0,1.0
1670,8201.0,20559615.0,65.0,23.98,24.49,8038.0,25.0,695.0,64.2,3.0,1.0
1671,8201.0,20559615.0,59.0,10.65,24.49,8038.0,25.0,695.0,64.2,3.0,1.0
1672,5423.0,20559613.0,65.0,23.98,8.295,6221.0,10.0,705.0,51.16,2.0,0.0
1673,5423.0,20559613.0,58.0,27.18,8.295,6221.0,10.0,705.0,51.16,2.0,0.0
1674,4230.0,20559609.0,8.0,17.26,33.496,3170.0,20.0,683.0,131.29,3.0,1.0
1675,4230.0,20559609.0,12.0,85.99,33.496,3170.0,20.0,683.0,131.29,3.0,1.0
1676,4230.0,20559609.0,16.0,28.04,33.496,3170.0,20.0,683.0,131.29,3.0,1.0
1677,10243.0,20559607.0,56.0,30.83,101.515,4585.0,25.0,689.0,114.14,4.0,1.0
1678,10243.0,20559607.0,16.0,28.04,101.515,4585.0,25.0,689.0,114.14,4.0,1.0
1679,10243.0,20559607.0,22.0,38.61,101.515,4585.0,25.0,689.0,114.14,4.0,1.0
1680,10243.0,20559607.0,28.0,16.66,101.515,4585.0,25.0,689.0,114.14,4.0,1.0
1681,3766.0,20559603.0,62.0,14.02,10.428,5232.0,20.0,683.0,14.02,1.0,1.0
1682,3552.0,20559599.0,69.0,8.11,10.428,3011.0,10.0,683.0,65.35,3.0,1.0
1683,3552.0,20559599.0,23.0,47.68,10.428,3011.0,10.0,683.0,65.35,3.0,1.0
1684,3552.0,20559599.0,24.0,9.56,10.428,3011.0,10.0,683.0,65.35,3.0,1.0
1685,10863.0,20559597.0,16.0,28.04,46.61,1101.0,35.0,683.0,57.61,2.0,1.0
1686,10863.0,20559597.0,52.0,29.57,46.61,1101.0,35.0,683.0,57.61,2.0,1.0
1687,10197.0,20559595.0,68.0,31.91,75.84000000000002,3533.0,25.0,683.0,75.36999999999999,3.0,1.0
1688,10197.0,20559595.0,22.0,38.61,75.84000000000002,3533.0,25.0,683.0,75.36999999999999,3.0,1.0
1689,10197.0,20559595.0,42.0,4.85,75.84000000000002,3533.0,25.0,683.0,75.36999999999999,3.0,1.0
1690,9551.0,20559593.0,34.0,2.77,20.856,3484.0,20.0,707.0,2.77,1.0,0.0
1691,4645.0,20559585.0,49.0,4.0,19.355,5812.0,15.0,703.0,26.68,2.0,1.0
1692,4645.0,20559585.0,14.0,22.68,19.355,5812.0,15.0,703.0,26.68,2.0,1.0
1693,5719.0,20559577.0,1.0,98.96000000000001,24.49,573.0,30.0,683.0,155.82999999999998,2.0,1.0
1694,5719.0,20559577.0,22.0,38.61,24.49,573.0,30.0,683.0,155.82999999999998,2.0,1.0
1695,4058.0,20559569.0,36.0,23.48,15.01,4987.0,10.0,695.0,23.48,1.0,1.0
1696,3404.0,20559567.0,28.0,16.66,22.12,1924.0,15.0,683.0,33.92,2.0,1.0
1697,3404.0,20559567.0,8.0,17.26,22.12,1924.0,15.0,683.0,33.92,2.0,1.0
1698,4645.0,20559565.0,26.0,4.69,12.323999999999998,3482.0,20.0,703.0,232.67000000000002,4.0,1.0
1699,4645.0,20559565.0,44.0,98.96000000000001,12.323999999999998,3482.0,20.0,703.0,232.67000000000002,4.0,1.0
1700,4645.0,20559565.0,13.0,42.99,12.323999999999998,3482.0,20.0,703.0,232.67000000000002,4.0,1.0
1701,4645.0,20559565.0,48.0,43.71,12.323999999999998,3482.0,20.0,703.0,232.67000000000002,4.0,1.0
1702,10935.0,20559559.0,43.0,3.65,19.355,2100.0,20.0,707.0,130.88,4.0,1.0
1703,10935.0,20559559.0,54.0,6.17,19.355,2100.0,20.0,707.0,130.88,4.0,1.0
1704,10935.0,20559559.0,16.0,28.04,19.355,2100.0,20.0,707.0,130.88,4.0,1.0
1705,10935.0,20559559.0,29.0,93.02,19.355,2100.0,20.0,707.0,130.88,4.0,1.0
1706,3419.0,20559557.0,1.0,98.96000000000001,61.2681478583645,5587.0,35.0,685.0,151.65,3.0,1.0
1707,3419.0,20559557.0,46.0,12.96,61.10289954642212,5587.0,35.0,685.0,151.65,3.0,1.0
1708,3419.0,20559557.0,57.0,21.47,60.92856172264874,5587.0,35.0,685.0,151.65,3.0,1.0
1709,9849.0,20559555.0,28.0,16.66,53.90363346961294,9975.0,30.0,683.0,46.629999999999995,2.0,1.0
1710,9849.0,20559555.0,2.0,29.97,54.18401156001255,9975.0,30.0,683.0,46.629999999999995,2.0,1.0
1711,5719.0,20559551.0,63.0,8.91,129.56,2773.0,30.0,683.0,36.01,3.0,1.0
1712,5719.0,20559551.0,31.0,23.45,129.56,2773.0,30.0,683.0,36.01,3.0,1.0
1713,5719.0,20559551.0,43.0,3.65,129.56,2773.0,30.0,683.0,36.01,3.0,1.0
1714,3503.0,20559549.0,29.0,93.02,72.04799999999999,7992.0,25.0,683.0,140.14,4.0,1.0
1715,3503.0,20559549.0,32.0,29.32,72.04799999999999,7992.0,25.0,683.0,140.14,4.0,1.0
1716,3503.0,20559549.0,50.0,16.24,72.04799999999999,7992.0,25.0,683.0,140.14,4.0,1.0
1717,3503.0,20559549.0,21.0,1.56,72.04799999999999,7992.0,25.0,683.0,140.14,4.0,1.0
1718,4490.0,20559547.0,69.0,8.11,13.837680097204611,2711.0,15.0,707.0,29.58,2.0,1.0
1719,4490.0,20559547.0,57.0,21.47,13.938650602015514,2711.0,15.0,707.0,29.58,2.0,1.0
1720,3674.0,20559535.0,19.0,27.47,34.76,2307.0,20.0,695.0,221.0,3.0,1.0
1721,3674.0,20559535.0,26.0,4.69,34.76,2307.0,20.0,695.0,221.0,3.0,1.0
1722,3674.0,20559535.0,4.0,98.96000000000001,34.76,2307.0,20.0,695.0,221.0,3.0,1.0
1723,3503.0,20559529.0,8.0,17.26,40.685,4321.0,25.0,683.0,52.0,3.0,1.0
1724,3503.0,20559529.0,58.0,27.18,40.685,4321.0,25.0,683.0,52.0,3.0,1.0
1725,3503.0,20559529.0,6.0,7.56,40.685,4321.0,25.0,683.0,52.0,3.0,1.0
1726,6057.0,20559525.0,70.0,21.16,4.74,2932.0,20.0,705.0,21.16,1.0,1.0
1727,3496.0,20559521.0,12.0,85.99,53.720000000000006,2643.0,45.0,683.0,107.02,2.0,1.0
1728,3496.0,20559521.0,27.0,21.03,53.720000000000006,2643.0,45.0,683.0,107.02,2.0,1.0
1729,3598.0,20559519.0,24.0,9.56,19.75,1400.0,15.0,709.0,34.29,3.0,1.0
1730,3598.0,20559519.0,64.0,3.57,19.75,1400.0,15.0,709.0,34.29,3.0,1.0
1731,3598.0,20559519.0,70.0,21.16,19.75,1400.0,15.0,709.0,34.29,3.0,1.0
1732,10935.0,20559513.0,34.0,2.77,14.378,2530.0,20.0,707.0,23.84,3.0,0.0
1733,10935.0,20559513.0,46.0,12.96,14.378,2530.0,20.0,707.0,23.84,3.0,0.0
1734,10935.0,20559513.0,69.0,8.11,14.378,2530.0,20.0,707.0,23.84,3.0,0.0
1735,10375.0,20559511.0,19.0,27.47,9.0852,7707.0,20.0,689.0,57.75,2.0,1.0
1736,10375.0,20559511.0,10.0,30.28,9.0852,7707.0,20.0,689.0,57.75,2.0,1.0
1737,4894.0,20559509.0,15.0,31.31,18.565,3746.0,25.0,683.0,60.629999999999995,2.0,1.0
1738,4894.0,20559509.0,32.0,29.32,18.565,3746.0,25.0,683.0,60.629999999999995,2.0,1.0
1739,8155.0,20559505.0,67.0,3.93,18.486,2383.0,30.0,683.0,15.98,2.0,0.0
1740,8155.0,20559505.0,53.0,12.05,18.486,2383.0,30.0,683.0,15.98,2.0,0.0
1741,10197.0,20559503.0,51.0,8.2,40.764,2171.0,25.0,683.0,24.86,2.0,1.0
1742,10197.0,20559503.0,28.0,16.66,40.764,2171.0,25.0,683.0,24.86,2.0,1.0
1743,8779.0,20559501.0,22.0,38.61,42.344,2246.0,35.0,683.0,269.09000000000003,3.0,0.0
1744,8779.0,20559501.0,71.0,41.64,42.344,2246.0,35.0,683.0,269.09000000000003,3.0,0.0
1745,8779.0,20559501.0,4.0,98.96000000000001,42.344,2246.0,35.0,683.0,269.09000000000003,3.0,0.0
1746,3344.0,20559497.0,32.0,29.32,44.24000000000001,1262.0,80.0,683.0,41.21,3.0,1.0
1747,3344.0,20559497.0,42.0,4.85,44.24000000000001,1262.0,80.0,683.0,41.21,3.0,1.0
1748,3344.0,20559497.0,41.0,7.04,44.24000000000001,1262.0,80.0,683.0,41.21,3.0,1.0
1749,5087.0,20559487.0,9.0,18.12,26.860000000000003,5541.0,30.0,683.0,56.35,3.0,1.0
1750,5087.0,20559487.0,63.0,8.91,26.860000000000003,5541.0,30.0,683.0,56.35,3.0,1.0
1751,5087.0,20559487.0,32.0,29.32,26.860000000000003,5541.0,30.0,683.0,56.35,3.0,1.0
1752,6041.0,20559477.0,24.0,9.56,47.795,9238.0,20.0,707.0,21.4,3.0,1.0
1753,6041.0,20559477.0,64.0,3.57,47.795,9238.0,20.0,707.0,21.4,3.0,1.0
1754,6041.0,20559477.0,33.0,8.27,47.795,9238.0,20.0,707.0,21.4,3.0,1.0
1755,4031.0,20559475.0,43.0,3.65,6.5412,1241.0,20.0,707.0,26.849999999999998,2.0,0.0
1756,4031.0,20559475.0,11.0,23.2,6.5412,1241.0,20.0,707.0,26.849999999999998,2.0,0.0
1757,4757.0,20559473.0,40.0,14.85,9.717,1388.0,20.0,707.0,76.91,3.0,1.0
1758,4757.0,20559473.0,22.0,38.61,9.717,1388.0,20.0,707.0,76.91,3.0,1.0
1759,4757.0,20559473.0,31.0,23.45,9.717,1388.0,20.0,707.0,76.91,3.0,1.0
1760,9875.0,20559467.0,46.0,12.96,15.8,2925.0,15.0,707.0,20.0,2.0,1.0
1761,9875.0,20559467.0,41.0,7.04,15.8,2925.0,15.0,707.0,20.0,2.0,1.0
1762,3503.0,20559465.0,4.0,98.96000000000001,56.88,9564.0,25.0,683.0,316.34,4.0,1.0
1763,3503.0,20559465.0,29.0,93.02,56.88,9564.0,25.0,683.0,316.34,4.0,1.0
1764,3503.0,20559465.0,56.0,30.83,56.88,9564.0,25.0,683.0,316.34,4.0,1.0
1765,3503.0,20559465.0,43.0,3.65,56.88,9564.0,25.0,683.0,316.34,4.0,1.0
1766,10375.0,20559463.0,41.0,7.04,69.047,6703.0,30.0,689.0,162.43,5.0,1.0
1767,10375.0,20559463.0,70.0,21.16,69.047,6703.0,30.0,689.0,162.43,5.0,1.0
1768,10375.0,20559463.0,36.0,23.48,69.047,6703.0,30.0,689.0,162.43,5.0,1.0
1769,10375.0,20559463.0,31.0,23.45,69.047,6703.0,30.0,689.0,162.43,5.0,1.0
1770,10375.0,20559463.0,30.0,87.3,69.047,6703.0,30.0,689.0,162.43,5.0,1.0
1771,11423.0,20559459.0,61.0,10.25,157.36800000000002,1173.0,25.0,683.0,160.48,7.0,0.0
1772,11423.0,20559459.0,16.0,28.04,157.36800000000002,1173.0,25.0,683.0,160.48,7.0,0.0
1773,11423.0,20559459.0,14.0,22.68,157.36800000000002,1173.0,25.0,683.0,160.48,7.0,0.0
1774,11423.0,20559459.0,18.0,16.36,157.36800000000002,1173.0,25.0,683.0,160.48,7.0,0.0
1775,11423.0,20559459.0,18.0,16.36,157.36800000000002,1173.0,25.0,683.0,160.48,7.0,0.0
1776,11423.0,20559459.0,7.0,51.94,157.36800000000002,1173.0,25.0,683.0,160.48,7.0,0.0
1777,11423.0,20559459.0,40.0,14.85,157.36800000000002,1173.0,25.0,683.0,160.48,7.0,0.0
1778,10243.0,20559457.0,57.0,21.47,15.405,4060.0,20.0,689.0,21.47,1.0,1.0
1779,4755.0,20559451.0,61.0,10.25,50.56,2531.0,20.0,707.0,95.12,4.0,1.0
1780,4755.0,20559451.0,10.0,30.28,50.56,2531.0,20.0,707.0,95.12,4.0,1.0
1781,4755.0,20559451.0,68.0,31.91,50.56,2531.0,20.0,707.0,95.12,4.0,1.0
1782,4755.0,20559451.0,14.0,22.68,50.56,2531.0,20.0,707.0,95.12,4.0,1.0
1783,4697.0,20559449.0,19.0,27.47,8.532,2811.0,20.0,683.0,94.32,2.0,0.0
1784,4697.0,20559449.0,38.0,66.85,8.532,2811.0,20.0,683.0,94.32,2.0,0.0
1785,10419.0,20559445.0,9.0,18.12,8.532,4155.0,15.0,685.0,42.1,2.0,1.0
1786,10419.0,20559445.0,65.0,23.98,8.532,4155.0,15.0,685.0,42.1,2.0,1.0
1787,8805.0,20559439.0,21.0,1.56,27.681600000000003,316.0,20.0,683.0,13.63,2.0,0.0
1788,8805.0,20559439.0,45.0,12.07,27.681600000000003,316.0,20.0,683.0,13.63,2.0,0.0
1789,8535.0,20559437.0,1.0,98.96000000000001,14.9152,313.0,10.0,685.0,117.22,1.0,1.0
1790,5343.0,20559431.0,63.0,8.91,64.99134115693323,2542.0,20.0,683.0,73.42,5.0,1.0
1791,5343.0,20559431.0,6.0,7.56,65.72630326981653,2542.0,20.0,683.0,73.42,5.0,1.0
1792,5343.0,20559431.0,71.0,41.64,64.75997849678242,2542.0,20.0,683.0,73.42,5.0,1.0
1793,5343.0,20559431.0,41.0,7.04,65.28032561395776,2542.0,20.0,683.0,73.42,5.0,1.0
1794,5343.0,20559431.0,33.0,8.27,65.37788544703744,2542.0,20.0,683.0,73.42,5.0,1.0
1795,3503.0,20559421.0,68.0,31.91,29.625,2801.0,25.0,683.0,45.35,2.0,1.0
1796,3503.0,20559421.0,66.0,13.44,29.625,2801.0,25.0,683.0,45.35,2.0,1.0
1797,5343.0,20559415.0,63.0,8.91,43.6475,7286.0,20.0,683.0,74.43,3.0,1.0
1798,5343.0,20559415.0,3.0,53.45,43.6475,7286.0,20.0,683.0,74.43,3.0,1.0
1799,5343.0,20559415.0,45.0,12.07,43.6475,7286.0,20.0,683.0,74.43,3.0,1.0
1800,9419.0,20559411.0,1.0,98.96000000000001,64.78,801.0,40.0,707.0,337.37,3.0,1.0
1801,9419.0,20559411.0,4.0,98.96000000000001,64.78,801.0,40.0,707.0,337.37,3.0,1.0
1802,9419.0,20559411.0,15.0,31.31,64.78,801.0,40.0,707.0,337.37,3.0,1.0
1803,4548.0,20559409.0,2.0,29.97,13.43,2035.0,20.0,707.0,29.97,1.0,1.0
1804,6811.0,20559405.0,18.0,16.36,110.6,3568.0,20.0,683.0,90.28,4.0,1.0
1805,6811.0,20559405.0,11.0,23.2,110.6,3568.0,20.0,683.0,90.28,4.0,1.0
1806,6811.0,20559405.0,14.0,22.68,110.6,3568.0,20.0,683.0,90.28,4.0,1.0
1807,6811.0,20559405.0,16.0,28.04,110.6,3568.0,20.0,683.0,90.28,4.0,1.0
1808,10513.0,20559401.0,33.0,8.27,31.916000000000004,4737.0,20.0,683.0,42.0,3.0,1.0
1809,10513.0,20559401.0,36.0,23.48,31.916000000000004,4737.0,20.0,683.0,42.0,3.0,1.0
1810,10513.0,20559401.0,61.0,10.25,31.916000000000004,4737.0,20.0,683.0,42.0,3.0,1.0
1811,3053.0,20559399.0,9.0,18.12,11.06,3710.0,30.0,683.0,18.12,1.0,1.0
1812,5377.0,20559395.0,45.0,12.07,37.04132268702324,5490.0,20.0,683.0,42.35,2.0,0.0
1813,5377.0,20559395.0,10.0,30.28,37.41760152041934,5490.0,20.0,683.0,42.35,2.0,0.0
1814,5567.0,20559387.0,68.0,31.91,48.348000000000006,11845.0,30.0,685.0,62.43,3.0,1.0
1815,5567.0,20559387.0,36.0,23.48,48.348000000000006,11845.0,30.0,685.0,62.43,3.0,1.0
1816,5567.0,20559387.0,41.0,7.04,48.348000000000006,11845.0,30.0,685.0,62.43,3.0,1.0
1817,4490.0,20559383.0,1.0,98.96000000000001,48.66400000000001,3074.0,15.0,707.0,399.78,3.0,1.0
1818,4490.0,20559383.0,44.0,98.96000000000001,48.66400000000001,3074.0,15.0,707.0,399.78,3.0,1.0
1819,4490.0,20559383.0,44.0,98.96000000000001,48.66400000000001,3074.0,15.0,707.0,399.78,3.0,1.0
1820,10973.0,20559377.0,11.0,23.2,50.165,16677.0,35.0,697.0,23.2,1.0,1.0
1821,4904.0,20559373.0,29.0,93.02,30.81,732.0,25.0,683.0,93.02,1.0,1.0
1822,3818.0,20559371.0,70.0,21.16,46.215,2562.0,30.0,683.0,96.97,4.0,1.0
1823,3818.0,20559371.0,19.0,27.47,46.215,2562.0,30.0,683.0,96.97,4.0,1.0
1824,3818.0,20559371.0,70.0,21.16,46.215,2562.0,30.0,683.0,96.97,4.0,1.0
1825,3818.0,20559371.0,58.0,27.18,46.215,2562.0,30.0,683.0,96.97,4.0,1.0
1826,3766.0,20559367.0,53.0,12.05,8.611,4286.0,20.0,683.0,26.23,2.0,1.0
1827,3766.0,20559367.0,35.0,14.18,8.611,4286.0,20.0,683.0,26.23,2.0,1.0
1828,6483.0,20559365.0,42.0,4.85,64.78,7417.0,15.0,707.0,259.94,5.0,0.0
1829,6483.0,20559365.0,36.0,23.48,64.78,7417.0,15.0,707.0,259.94,5.0,0.0
1830,6483.0,20559365.0,38.0,66.85,64.78,7417.0,15.0,707.0,259.94,5.0,0.0
1831,6483.0,20559365.0,44.0,98.96000000000001,64.78,7417.0,15.0,707.0,259.94,5.0,0.0
1832,6483.0,20559365.0,36.0,23.48,64.78,7417.0,15.0,707.0,259.94,5.0,0.0
1833,5014.0,20559361.0,20.0,8.55,23.7,9759.0,15.0,683.0,12.48,2.0,1.0
1834,5014.0,20559361.0,67.0,3.93,23.7,9759.0,15.0,683.0,12.48,2.0,1.0
1835,5331.0,20559359.0,51.0,8.2,15.484000000000002,10777.0,25.0,693.0,39.51,2.0,1.0
1836,5331.0,20559359.0,15.0,31.31,15.484000000000002,10777.0,25.0,693.0,39.51,2.0,1.0
1837,8805.0,20559357.0,17.0,89.49,21.5828,8156.0,25.0,683.0,148.65,4.0,0.0
1838,8805.0,20559357.0,42.0,4.85,21.5828,8156.0,25.0,683.0,148.65,4.0,0.0
